time,Steering_input,x,y,vx,vy,ax,ay,yaw,roll,yaw_rate,roll_rate,slip_angle,long_slip,toe_in_r,toe_in_avg,toe_in_l,wlf,wlr,wrf,wrr,tiredef_rf,tiredef_rr,tiredef_lf,tiredef_lr,sp_tor,
+4.700000e+00,+0.000000e+00,+1.609832e+01,+6.057214e-02,+1.090389e+01,+1.783276e-02,+4.233334e+00,+5.029200e-02,+6.858701e-03,-1.362712e-02,+7.270778e-03,+3.009087e-03,-1.905172e-02,+3.330845e-01,-2.123533e-02,-3.622026e-03,+1.399128e-02,+3.065913e+01,+3.103947e+01,+3.073001e+01,+3.095264e+01,+1.539880e-02,+2.129048e-02,+1.742487e-02,+2.326059e-02,+1.380397e+03,
+4.710000e+00,+0.000000e+00,+1.620760e+01,+6.146835e-02,+1.094620e+01,+1.779096e-02,+4.219145e+00,+5.048352e-02,+6.931265e-03,-1.359771e-02,+7.320004e-03,+3.242358e-03,-1.908287e-02,+3.321049e-01,-2.121708e-02,-3.613490e-03,+1.399010e-02,+3.075620e+01,+3.113622e+01,+3.081779e+01,+3.104968e+01,+1.541484e-02,+2.128063e-02,+1.743193e-02,+2.324165e-02,+1.375703e+03,
+4.720000e+00,+0.000000e+00,+1.631730e+01,+6.237543e-02,+1.098838e+01,+1.774418e-02,+4.204754e+00,+5.065524e-02,+7.004244e-03,-1.356602e-02,+7.366265e-03,+3.468106e-03,-1.911003e-02,+3.311174e-01,-2.119467e-02,-3.603859e-03,+1.398696e-02,+3.085266e+01,+3.123217e+01,+3.090474e+01,+3.114594e+01,+1.543154e-02,+2.127054e-02,+1.743937e-02,+2.322216e-02,+1.370971e+03,
+4.730000e+00,+0.000000e+00,+1.642742e+01,+6.329344e-02,+1.103040e+01,+1.769255e-02,+4.190186e+00,+5.080605e-02,+7.077608e-03,-1.353212e-02,+7.409360e-03,+3.685529e-03,-1.913312e-02,+3.301234e-01,-2.116818e-02,-3.593157e-03,+1.398186e-02,+3.094855e+01,+3.132736e+01,+3.099096e+01,+3.124147e+01,+1.544883e-02,+2.126024e-02,+1.744716e-02,+2.320221e-02,+1.366205e+03,
+4.740000e+00,+0.000000e+00,+1.653796e+01,+6.422241e-02,+1.107229e+01,+1.763620e-02,+4.175459e+00,+5.093591e-02,+7.151328e-03,-1.349609e-02,+7.449114e-03,+3.893960e-03,-1.915210e-02,+3.291238e-01,-2.113766e-02,-3.581415e-03,+1.397483e-02,+3.104388e+01,+3.142180e+01,+3.107653e+01,+3.133627e+01,+1.546664e-02,+2.124978e-02,+1.745526e-02,+2.318186e-02,+1.361408e+03,
+4.750000e+00,+0.000000e+00,+1.664891e+01,+6.516238e-02,+1.111402e+01,+1.757530e-02,+4.160596e+00,+5.104394e-02,+7.225371e-03,-1.345803e-02,+7.485375e-03,+4.092854e-03,-1.916696e-02,+3.281197e-01,-2.110321e-02,-3.568667e-03,+1.396587e-02,+3.113870e+01,+3.151552e+01,+3.116153e+01,+3.143036e+01,+1.548491e-02,+2.123920e-02,+1.746366e-02,+2.316118e-02,+1.356584e+03,
+4.760000e+00,+0.000000e+00,+1.676028e+01,+6.611339e-02,+1.115561e+01,+1.751003e-02,+4.145613e+00,+5.113038e-02,+7.299704e-03,-1.341804e-02,+7.518015e-03,+4.281766e-03,-1.917771e-02,+3.271120e-01,-2.106491e-02,-3.554948e-03,+1.395502e-02,+3.123303e+01,+3.160853e+01,+3.124603e+01,+3.152376e+01,+1.550358e-02,+2.122853e-02,+1.747231e-02,+2.314026e-02,+1.351738e+03,
+4.770000e+00,+0.000000e+00,+1.687207e+01,+6.707547e-02,+1.119705e+01,+1.744059e-02,+4.130527e+00,+5.119479e-02,+7.374292e-03,-1.337621e-02,+7.546935e-03,+4.460334e-03,-1.918437e-02,+3.261013e-01,-2.102288e-02,-3.540299e-03,+1.394229e-02,+3.132689e+01,+3.170086e+01,+3.133009e+01,+3.161649e+01,+1.552257e-02,+2.121779e-02,+1.748119e-02,+2.311913e-02,+1.346871e+03,
+4.780000e+00,+0.000000e+00,+1.698426e+01,+6.804863e-02,+1.123834e+01,+1.736718e-02,+4.115354e+00,+5.123636e-02,+7.449101e-03,-1.333265e-02,+7.572058e-03,+4.628259e-03,-1.918698e-02,+3.250883e-01,-2.097723e-02,-3.524761e-03,+1.392771e-02,+3.142031e+01,+3.179251e+01,+3.141377e+01,+3.170855e+01,+1.554183e-02,+2.120703e-02,+1.749028e-02,+2.309787e-02,+1.341988e+03,
+4.790000e+00,+0.000000e+00,+1.709687e+01,+6.903292e-02,+1.127947e+01,+1.729004e-02,+4.100109e+00,+5.125506e-02,+7.524095e-03,-1.328747e-02,+7.593336e-03,+4.785299e-03,-1.918559e-02,+3.240736e-01,-2.092806e-02,-3.508378e-03,+1.391131e-02,+3.151330e+01,+3.188350e+01,+3.149712e+01,+3.179997e+01,+1.556131e-02,+2.119625e-02,+1.749953e-02,+2.307652e-02,+1.337092e+03,
+4.800000e+00,+0.000000e+00,+1.720989e+01,+7.002836e-02,+1.132046e+01,+1.720937e-02,+4.084804e+00,+5.125214e-02,+7.599238e-03,-1.324077e-02,+7.610748e-03,+4.931251e-03,-1.918027e-02,+3.230576e-01,-2.087551e-02,-3.491196e-03,+1.389312e-02,+3.160588e+01,+3.197385e+01,+3.158019e+01,+3.189074e+01,+1.558097e-02,+2.118547e-02,+1.750894e-02,+2.305512e-02,+1.332185e+03,
+4.810000e+00,+0.000000e+00,+1.732331e+01,+7.103495e-02,+1.136129e+01,+1.712542e-02,+4.069451e+00,+5.122676e-02,+7.674494e-03,-1.319266e-02,+7.624300e-03,+5.065957e-03,-1.917107e-02,+3.220408e-01,-2.081970e-02,-3.473263e-03,+1.387317e-02,+3.169807e+01,+3.206357e+01,+3.166301e+01,+3.198088e+01,+1.560076e-02,+2.117470e-02,+1.751849e-02,+2.303371e-02,+1.327270e+03,
+4.820000e+00,+0.000000e+00,+1.743715e+01,+7.205273e-02,+1.140197e+01,+1.703842e-02,+4.054062e+00,+5.117917e-02,+7.749826e-03,-1.314326e-02,+7.634026e-03,+5.189301e-03,-1.915806e-02,+3.210236e-01,-2.076075e-02,-3.454627e-03,+1.385150e-02,+3.178989e+01,+3.215266e+01,+3.174562e+01,+3.207039e+01,+1.562066e-02,+2.116397e-02,+1.752815e-02,+2.301234e-02,+1.322349e+03,
+4.830000e+00,+0.000000e+00,+1.755139e+01,+7.308169e-02,+1.144249e+01,+1.694861e-02,+4.038645e+00,+5.110996e-02,+7.825199e-03,-1.309268e-02,+7.639987e-03,+5.301215e-03,-1.914131e-02,+3.200063e-01,-2.069881e-02,-3.435338e-03,+1.382813e-02,+3.188134e+01,+3.224114e+01,+3.182805e+01,+3.215929e+01,+1.564063e-02,+2.115327e-02,+1.753792e-02,+2.299103e-02,+1.317426e+03,
+4.840000e+00,+0.000000e+00,+1.766603e+01,+7.412187e-02,+1.148286e+01,+1.685623e-02,+4.023211e+00,+5.101985e-02,+7.900578e-03,-1.304103e-02,+7.642267e-03,+5.401689e-03,-1.912092e-02,+3.189892e-01,-2.063401e-02,-3.415448e-03,+1.380311e-02,+3.197245e+01,+3.232902e+01,+3.191032e+01,+3.224759e+01,+1.566067e-02,+2.114261e-02,+1.754779e-02,+2.296981e-02,+1.312501e+03,
+4.850000e+00,+0.000000e+00,+1.778107e+01,+7.517326e-02,+1.152308e+01,+1.676152e-02,+4.007766e+00,+5.090897e-02,+7.975929e-03,-1.298843e-02,+7.640974e-03,+5.490783e-03,-1.909696e-02,+3.179725e-01,-2.056649e-02,-3.395005e-03,+1.377648e-02,+3.206322e+01,+3.241630e+01,+3.199246e+01,+3.233528e+01,+1.568075e-02,+2.113200e-02,+1.755776e-02,+2.294871e-02,+1.307577e+03,
+4.860000e+00,+0.000000e+00,+1.789652e+01,+7.623587e-02,+1.156314e+01,+1.666471e-02,+3.992318e+00,+5.077841e-02,+8.051220e-03,-1.293499e-02,+7.636232e-03,+5.568632e-03,-1.906954e-02,+3.169564e-01,-2.049641e-02,-3.374062e-03,+1.374829e-02,+3.215366e+01,+3.250299e+01,+3.207448e+01,+3.242238e+01,+1.570087e-02,+2.112145e-02,+1.756783e-02,+2.292775e-02,+1.302655e+03,
+4.870000e+00,+0.000000e+00,+1.801236e+01,+7.730971e-02,+1.160305e+01,+1.656603e-02,+3.976872e+00,+5.062908e-02,+8.126418e-03,-1.288081e-02,+7.628180e-03,+5.635462e-03,-1.903876e-02,+3.159412e-01,-2.042391e-02,-3.352669e-03,+1.371857e-02,+3.224378e+01,+3.258910e+01,+3.215639e+01,+3.250889e+01,+1.572103e-02,+2.111095e-02,+1.757800e-02,+2.290694e-02,+1.297737e+03,
+4.880000e+00,+0.000000e+00,+1.812860e+01,+7.839477e-02,+1.164281e+01,+1.646571e-02,+3.961436e+00,+5.046185e-02,+8.201494e-03,-1.282601e-02,+7.616967e-03,+5.691585e-03,-1.900472e-02,+3.149269e-01,-2.034912e-02,-3.330873e-03,+1.368738e-02,+3.233360e+01,+3.267464e+01,+3.223821e+01,+3.259482e+01,+1.574122e-02,+2.110052e-02,+1.758828e-02,+2.288632e-02,+1.292824e+03,
+4.890000e+00,+0.000000e+00,+1.824524e+01,+7.949108e-02,+1.168241e+01,+1.636396e-02,+3.946013e+00,+5.027811e-02,+8.276418e-03,-1.277069e-02,+7.602745e-03,+5.737405e-03,-1.896755e-02,+3.139138e-01,-2.027220e-02,-3.308724e-03,+1.365475e-02,+3.242312e+01,+3.275961e+01,+3.231995e+01,+3.268017e+01,+1.576144e-02,+2.109016e-02,+1.759866e-02,+2.286588e-02,+1.287917e+03,
+4.900000e+00,+0.000000e+00,+1.836227e+01,+8.059861e-02,+1.172185e+01,+1.626101e-02,+3.930607e+00,+5.007863e-02,+8.351164e-03,-1.271495e-02,+7.585667e-03,+5.773412e-03,-1.892737e-02,+3.129019e-01,-2.019329e-02,-3.286267e-03,+1.362075e-02,+3.251235e+01,+3.284403e+01,+3.240161e+01,+3.276494e+01,+1.578168e-02,+2.107987e-02,+1.760916e-02,+2.284565e-02,+1.283017e+03,
+4.910000e+00,+0.000000e+00,+1.847970e+01,+8.171738e-02,+1.176115e+01,+1.615706e-02,+3.915224e+00,+4.986389e-02,+8.425705e-03,-1.265888e-02,+7.565881e-03,+5.800165e-03,-1.888431e-02,+3.118914e-01,-2.011251e-02,-3.263546e-03,+1.358542e-02,+3.260129e+01,+3.292788e+01,+3.248320e+01,+3.284915e+01,+1.580194e-02,+2.106965e-02,+1.761978e-02,+2.282564e-02,+1.278126e+03,
+4.920000e+00,+0.000000e+00,+1.859751e+01,+8.284737e-02,+1.180029e+01,+1.605230e-02,+3.899865e+00,+4.963547e-02,+8.500017e-03,-1.260258e-02,+7.543530e-03,+5.818279e-03,-1.883850e-02,+3.108823e-01,-2.003000e-02,-3.240602e-03,+1.354880e-02,+3.268995e+01,+3.301119e+01,+3.256472e+01,+3.293280e+01,+1.582220e-02,+2.105950e-02,+1.763051e-02,+2.280585e-02,+1.273243e+03,
+4.930000e+00,+0.000000e+00,+1.871572e+01,+8.398860e-02,+1.183927e+01,+1.594693e-02,+3.884537e+00,+4.939435e-02,+8.574077e-03,-1.254613e-02,+7.518746e-03,+5.828402e-03,-1.879008e-02,+3.098748e-01,-1.994589e-02,-3.217473e-03,+1.351095e-02,+3.277834e+01,+3.309395e+01,+3.264618e+01,+3.301589e+01,+1.584246e-02,+2.104944e-02,+1.764135e-02,+2.278629e-02,+1.268371e+03,
+4.940000e+00,+0.000000e+00,+1.883432e+01,+8.514106e-02,+1.187810e+01,+1.584113e-02,+3.869241e+00,+4.914076e-02,+8.647863e-03,-1.248959e-02,+7.491652e-03,+5.831196e-03,-1.873918e-02,+3.088690e-01,-1.986030e-02,-3.194195e-03,+1.347191e-02,+3.286646e+01,+3.317617e+01,+3.272757e+01,+3.309843e+01,+1.586270e-02,+2.103946e-02,+1.765229e-02,+2.276696e-02,+1.263510e+03,
+4.950000e+00,+0.000000e+00,+1.895330e+01,+8.630474e-02,+1.191681e+01,+1.573567e-02,+3.868710e+00,+4.888099e-02,+8.721339e-03,-1.243305e-02,+7.448809e-03,+5.827935e-03,-1.868645e-02,+3.078672e-01,-1.977336e-02,-3.170792e-03,+1.343178e-02,+3.295045e+01,+3.325797e+01,+3.281022e+01,+3.318054e+01,+1.588289e-02,+2.102955e-02,+1.766339e-02,+2.274788e-02,+1.263253e+03,
+4.960000e+00,+0.000000e+00,+1.907267e+01,+8.747969e-02,+1.195548e+01,+1.563404e-02,+3.852952e+00,+4.826127e-02,+8.794097e-03,-1.237655e-02,+7.362013e-03,+5.815590e-03,-1.863378e-02,+3.068741e-01,-1.968549e-02,-3.147187e-03,+1.339112e-02,+3.302143e+01,+3.333969e+01,+3.289671e+01,+3.326250e+01,+1.590300e-02,+2.101965e-02,+1.767570e-02,+2.272918e-02,+1.258227e+03,
+4.970000e+00,+0.000000e+00,+1.919242e+01,+8.866586e-02,+1.199400e+01,+1.553582e-02,+3.837305e+00,+4.778869e-02,+8.866032e-03,-1.232020e-02,+7.284632e-03,+5.793462e-03,-1.857881e-02,+3.058810e-01,-1.959683e-02,-3.123543e-03,+1.334974e-02,+3.309401e+01,+3.342089e+01,+3.298181e+01,+3.334390e+01,+1.592291e-02,+2.100997e-02,+1.768822e-02,+2.271108e-02,+1.253250e+03,
+4.980000e+00,+0.000000e+00,+1.931256e+01,+8.986323e-02,+1.203236e+01,+1.544103e-02,+3.821792e+00,+4.737673e-02,+8.937231e-03,-1.226408e-02,+7.214912e-03,+5.764983e-03,-1.852128e-02,+3.048886e-01,-1.950740e-02,-3.099978e-03,+1.330745e-02,+3.316776e+01,+3.350158e+01,+3.306584e+01,+3.342474e+01,+1.594252e-02,+2.100058e-02,+1.770018e-02,+2.269352e-02,+1.248322e+03,
+4.990000e+00,+0.000000e+00,+1.943308e+01,+9.107177e-02,+1.207056e+01,+1.534928e-02,+3.806414e+00,+4.698242e-02,+9.007761e-03,-1.220825e-02,+7.151110e-03,+5.731584e-03,-1.846127e-02,+3.038976e-01,-1.941726e-02,-3.076521e-03,+1.326422e-02,+3.324234e+01,+3.358176e+01,+3.314904e+01,+3.350504e+01,+1.596181e-02,+2.099143e-02,+1.771148e-02,+2.267642e-02,+1.243438e+03,
+5.000000e+00,+0.000000e+00,+1.955398e+01,+9.229146e-02,+1.210861e+01,+1.526005e-02,+3.791162e+00,+4.658705e-02,+9.077674e-03,-1.215275e-02,+7.091698e-03,+5.693889e-03,-1.839901e-02,+3.029083e-01,-1.932647e-02,-3.053177e-03,+1.322011e-02,+3.331751e+01,+3.366142e+01,+3.323160e+01,+3.358480e+01,+1.598080e-02,+2.098246e-02,+1.772227e-02,+2.265967e-02,+1.238594e+03,
+5.010000e+00,+0.000000e+00,+1.967527e+01,+9.352228e-02,+1.214650e+01,+1.517287e-02,+3.776028e+00,+4.618316e-02,+9.147008e-03,-1.209763e-02,+7.035424e-03,+5.652232e-03,-1.833478e-02,+3.019211e-01,-1.923508e-02,-3.029943e-03,+1.317519e-02,+3.339304e+01,+3.374057e+01,+3.331367e+01,+3.366405e+01,+1.599953e-02,+2.097359e-02,+1.773272e-02,+2.264317e-02,+1.233787e+03,
+5.020000e+00,+0.000000e+00,+1.979693e+01,+9.476422e-02,+1.218425e+01,+1.508736e-02,+3.761001e+00,+4.576870e-02,+9.215789e-03,-1.204293e-02,+6.981307e-03,+5.606877e-03,-1.826879e-02,+3.009360e-01,-1.914317e-02,-3.006821e-03,+1.312952e-02,+3.346877e+01,+3.381922e+01,+3.339533e+01,+3.374278e+01,+1.601803e-02,+2.096478e-02,+1.774301e-02,+2.262687e-02,+1.229012e+03,
+5.030000e+00,+0.000000e+00,+1.991896e+01,+9.601724e-02,+1.222184e+01,+1.500322e-02,+3.746071e+00,+4.534407e-02,+9.284035e-03,-1.198867e-02,+6.928604e-03,+5.558099e-03,-1.820125e-02,+2.999532e-01,-1.905079e-02,-2.983817e-03,+1.308315e-02,+3.354458e+01,+3.389736e+01,+3.347667e+01,+3.382100e+01,+1.603635e-02,+2.095597e-02,+1.775324e-02,+2.261072e-02,+1.224268e+03,
+5.040000e+00,+0.000000e+00,+2.004137e+01,+9.728134e-02,+1.225929e+01,+1.492025e-02,+3.731232e+00,+4.491072e-02,+9.351758e-03,-1.193490e-02,+6.876770e-03,+5.506207e-03,-1.813233e-02,+2.989728e-01,-1.895801e-02,-2.960941e-03,+1.303613e-02,+3.362036e+01,+3.397499e+01,+3.355775e+01,+3.389872e+01,+1.605452e-02,+2.094715e-02,+1.776350e-02,+2.259469e-02,+1.219552e+03,
+5.050000e+00,+0.000000e+00,+2.016415e+01,+9.855648e-02,+1.229659e+01,+1.483831e-02,+3.716475e+00,+4.447102e-02,+9.418964e-03,-1.188164e-02,+6.825416e-03,+5.451558e-03,-1.806216e-02,+2.979947e-01,-1.886489e-02,-2.938204e-03,+1.298849e-02,+3.369604e+01,+3.405213e+01,+3.363860e+01,+3.397593e+01,+1.607258e-02,+2.093829e-02,+1.777385e-02,+2.257877e-02,+1.214861e+03,
+5.060000e+00,+0.000000e+00,+2.028731e+01,+9.984265e-02,+1.233374e+01,+1.475732e-02,+3.701795e+00,+4.402631e-02,+9.485657e-03,-1.182892e-02,+6.774273e-03,+5.394549e-03,-1.799086e-02,+2.970188e-01,-1.877150e-02,-2.915619e-03,+1.294026e-02,+3.377155e+01,+3.412877e+01,+3.371927e+01,+3.405264e+01,+1.609056e-02,+2.092939e-02,+1.778430e-02,+2.256294e-02,+1.210194e+03,
+5.070000e+00,+0.000000e+00,+2.041083e+01,+1.011398e-01,+1.237074e+01,+1.467726e-02,+3.687186e+00,+4.357769e-02,+9.551838e-03,-1.177677e-02,+6.723163e-03,+5.335622e-03,-1.791851e-02,+2.960452e-01,-1.867789e-02,-2.893201e-03,+1.289149e-02,+3.384684e+01,+3.420491e+01,+3.379975e+01,+3.412885e+01,+1.610848e-02,+2.092045e-02,+1.779488e-02,+2.254720e-02,+1.205550e+03,
+5.080000e+00,+0.000000e+00,+2.053473e+01,+1.024480e-01,+1.240759e+01,+1.459812e-02,+3.672645e+00,+4.312715e-02,+9.617508e-03,-1.172519e-02,+6.671971e-03,+5.275253e-03,-1.784521e-02,+2.950739e-01,-1.858412e-02,-2.870960e-03,+1.284220e-02,+3.392186e+01,+3.428057e+01,+3.388009e+01,+3.420457e+01,+1.612635e-02,+2.091145e-02,+1.780559e-02,+2.253154e-02,+1.200927e+03,
+5.090000e+00,+0.000000e+00,+2.065899e+01,+1.037671e-01,+1.244431e+01,+1.451991e-02,+3.658167e+00,+4.267507e-02,+9.682666e-03,-1.167420e-02,+6.620627e-03,+5.213944e-03,-1.777103e-02,+2.941047e-01,-1.849025e-02,-2.848908e-03,+1.279243e-02,+3.399660e+01,+3.435573e+01,+3.396027e+01,+3.427980e+01,+1.614420e-02,+2.090242e-02,+1.781641e-02,+2.251597e-02,+1.196324e+03,
+5.100000e+00,+0.000000e+00,+2.078362e+01,+1.050972e-01,+1.248087e+01,+1.444266e-02,+3.643749e+00,+4.222288e-02,+9.747310e-03,-1.162381e-02,+6.569092e-03,+5.152207e-03,-1.769603e-02,+2.931377e-01,-1.839631e-02,-2.827054e-03,+1.274220e-02,+3.407102e+01,+3.443041e+01,+3.404030e+01,+3.435453e+01,+1.616202e-02,+2.089336e-02,+1.782735e-02,+2.250049e-02,+1.191740e+03,
+5.110000e+00,+0.000000e+00,+2.090861e+01,+1.064382e-01,+1.251729e+01,+1.436642e-02,+3.629390e+00,+4.177096e-02,+9.811439e-03,-1.157402e-02,+6.517341e-03,+5.090550e-03,-1.762030e-02,+2.921729e-01,-1.830236e-02,-2.805405e-03,+1.269155e-02,+3.414510e+01,+3.450461e+01,+3.412020e+01,+3.442878e+01,+1.617981e-02,+2.088427e-02,+1.783839e-02,+2.248510e-02,+1.187175e+03,
+5.120000e+00,+0.000000e+00,+2.103397e+01,+1.077900e-01,+1.255357e+01,+1.429122e-02,+3.615087e+00,+4.131989e-02,+9.875051e-03,-1.152482e-02,+6.465360e-03,+5.029452e-03,-1.754389e-02,+2.912102e-01,-1.820845e-02,-2.783965e-03,+1.264052e-02,+3.421883e+01,+3.457832e+01,+3.419995e+01,+3.450254e+01,+1.619757e-02,+2.087516e-02,+1.784951e-02,+2.246979e-02,+1.182628e+03,
+5.130000e+00,+0.000000e+00,+2.115968e+01,+1.091528e-01,+1.258970e+01,+1.421713e-02,+3.600838e+00,+4.086915e-02,+9.938144e-03,-1.147621e-02,+6.413140e-03,+4.969345e-03,-1.746687e-02,+2.902496e-01,-1.811461e-02,-2.762736e-03,+1.258914e-02,+3.429219e+01,+3.465156e+01,+3.427955e+01,+3.457582e+01,+1.621528e-02,+2.086604e-02,+1.786070e-02,+2.245457e-02,+1.178099e+03,
+5.140000e+00,+0.000000e+00,+2.128576e+01,+1.105264e-01,+1.262570e+01,+1.414417e-02,+3.586643e+00,+4.041984e-02,+1.000072e-02,-1.142817e-02,+6.360676e-03,+4.910594e-03,-1.738932e-02,+2.892912e-01,-1.802090e-02,-2.741722e-03,+1.253745e-02,+3.436517e+01,+3.472432e+01,+3.435901e+01,+3.464862e+01,+1.623294e-02,+2.085692e-02,+1.787193e-02,+2.243944e-02,+1.173587e+03,
+5.150000e+00,+0.000000e+00,+2.141220e+01,+1.119109e-01,+1.266156e+01,+1.407212e-02,+3.586249e+00,+3.963966e-02,+1.006277e-02,-1.138070e-02,+6.314284e-03,+4.849405e-03,-1.730900e-02,+2.883347e-01,-1.792735e-02,-2.720926e-03,+1.248550e-02,+3.443841e+01,+3.479666e+01,+3.443645e+01,+3.472099e+01,+1.625053e-02,+2.084780e-02,+1.788318e-02,+2.242439e-02,+1.173393e+03,
+5.160000e+00,+0.000000e+00,+2.153899e+01,+1.133061e-01,+1.269740e+01,+1.399782e-02,+3.571784e+00,+3.960314e-02,+1.012463e-02,-1.133398e-02,+6.313451e-03,+4.763903e-03,-1.721636e-02,+2.873801e-01,-1.783463e-02,-2.700591e-03,+1.243345e-02,+3.451575e+01,+3.486897e+01,+3.449974e+01,+3.479336e+01,+1.626904e-02,+2.083880e-02,+1.789447e-02,+2.240937e-02,+1.168773e+03,
+5.170000e+00,+0.000000e+00,+2.166614e+01,+1.147121e-01,+1.273310e+01,+1.392186e-02,+3.557409e+00,+3.938067e-02,+1.018645e-02,-1.128805e-02,+6.303182e-03,+4.688315e-03,-1.713140e-02,+2.864296e-01,-1.774265e-02,-2.680626e-03,+1.238140e-02,+3.459156e+01,+3.494079e+01,+3.456440e+01,+3.486528e+01,+1.628770e-02,+2.083006e-02,+1.790567e-02,+2.239462e-02,+1.164195e+03,
+5.180000e+00,+0.000000e+00,+2.179365e+01,+1.161288e-01,+1.276866e+01,+1.384405e-02,+3.543147e+00,+3.907115e-02,+1.024813e-02,-1.124284e-02,+6.284630e-03,+4.619477e-03,-1.704952e-02,+2.854830e-01,-1.765107e-02,-2.660874e-03,+1.232932e-02,+3.466612e+01,+3.501212e+01,+3.463009e+01,+3.493674e+01,+1.630567e-02,+2.082155e-02,+1.791670e-02,+2.238020e-02,+1.159660e+03,
+5.190000e+00,+0.000000e+00,+2.192152e+01,+1.175564e-01,+1.280407e+01,+1.376476e-02,+3.529002e+00,+3.872676e-02,+1.030959e-02,-1.119827e-02,+6.259181e-03,+4.556140e-03,-1.696876e-02,+2.845397e-01,-1.755981e-02,-2.641298e-03,+1.227721e-02,+3.473962e+01,+3.508299e+01,+3.469653e+01,+3.500773e+01,+1.632279e-02,+2.081321e-02,+1.792753e-02,+2.236607e-02,+1.155165e+03,
+5.200000e+00,+0.000000e+00,+2.204973e+01,+1.189947e-01,+1.283934e+01,+1.368459e-02,+3.514972e+00,+3.837271e-02,+1.037079e-02,-1.115429e-02,+6.228183e-03,+4.497779e-03,-1.688841e-02,+2.835996e-01,-1.746891e-02,-2.621903e-03,+1.222510e-02,+3.481222e+01,+3.515339e+01,+3.476350e+01,+3.507827e+01,+1.633918e-02,+2.080496e-02,+1.793816e-02,+2.235216e-02,+1.150708e+03,
+5.210000e+00,+0.000000e+00,+2.217830e+01,+1.204438e-01,+1.287447e+01,+1.360411e-02,+3.501045e+00,+3.801944e-02,+1.043165e-02,-1.111087e-02,+6.192831e-03,+4.444078e-03,-1.680826e-02,+2.826624e-01,-1.737840e-02,-2.602704e-03,+1.217299e-02,+3.488403e+01,+3.522335e+01,+3.483082e+01,+3.514835e+01,+1.635503e-02,+2.079674e-02,+1.794861e-02,+2.233838e-02,+1.146283e+03,
+5.220000e+00,+0.000000e+00,+2.230722e+01,+1.219037e-01,+1.290946e+01,+1.352386e-02,+3.487213e+00,+3.767151e-02,+1.049216e-02,-1.106794e-02,+6.154138e-03,+4.394746e-03,-1.672830e-02,+2.817278e-01,-1.728834e-02,-2.583715e-03,+1.212091e-02,+3.495515e+01,+3.529285e+01,+3.489833e+01,+3.521797e+01,+1.637054e-02,+2.078851e-02,+1.795889e-02,+2.232467e-02,+1.141889e+03,
+5.230000e+00,+0.000000e+00,+2.243648e+01,+1.233743e-01,+1.294431e+01,+1.344424e-02,+3.473467e+00,+3.732915e-02,+1.055227e-02,-1.102547e-02,+6.112937e-03,+4.349468e-03,-1.664857e-02,+2.807957e-01,-1.719876e-02,-2.564944e-03,+1.206887e-02,+3.502565e+01,+3.536192e+01,+3.496593e+01,+3.528714e+01,+1.638584e-02,+2.078024e-02,+1.796905e-02,+2.231098e-02,+1.137521e+03,
+5.240000e+00,+0.000000e+00,+2.256610e+01,+1.248557e-01,+1.297902e+01,+1.336560e-02,+3.459799e+00,+3.699155e-02,+1.061196e-02,-1.098342e-02,+6.069904e-03,+4.307921e-03,-1.656911e-02,+2.798659e-01,-1.710968e-02,-2.546393e-03,+1.201690e-02,+3.509558e+01,+3.543054e+01,+3.503352e+01,+3.535585e+01,+1.640105e-02,+2.077192e-02,+1.797910e-02,+2.229729e-02,+1.133178e+03,
+5.250000e+00,+0.000000e+00,+2.269606e+01,+1.263478e-01,+1.301360e+01,+1.328818e-02,+3.446202e+00,+3.665698e-02,+1.067123e-02,-1.094175e-02,+6.025577e-03,+4.269799e-03,-1.648992e-02,+2.789384e-01,-1.702112e-02,-2.528059e-03,+1.196501e-02,+3.516498e+01,+3.549872e+01,+3.510103e+01,+3.542411e+01,+1.641623e-02,+2.076354e-02,+1.798907e-02,+2.228357e-02,+1.128857e+03,
+5.260000e+00,+0.000000e+00,+2.282636e+01,+1.278507e-01,+1.304804e+01,+1.321215e-02,+3.432669e+00,+3.632504e-02,+1.073005e-02,-1.090043e-02,+5.980382e-03,+4.234836e-03,-1.641101e-02,+2.780130e-01,-1.693309e-02,-2.509937e-03,+1.191322e-02,+3.523389e+01,+3.556646e+01,+3.516840e+01,+3.549192e+01,+1.643143e-02,+2.075509e-02,+1.799899e-02,+2.226981e-02,+1.124558e+03,
+5.270000e+00,+0.000000e+00,+2.295701e+01,+1.293643e-01,+1.308235e+01,+1.313761e-02,+3.419196e+00,+3.599454e-02,+1.078843e-02,-1.085943e-02,+5.934647e-03,+4.202815e-03,-1.633238e-02,+2.770897e-01,-1.684559e-02,-2.492022e-03,+1.186154e-02,+3.530232e+01,+3.563376e+01,+3.523559e+01,+3.555929e+01,+1.644668e-02,+2.074660e-02,+1.800888e-02,+2.225600e-02,+1.120277e+03,
+5.280000e+00,+0.000000e+00,+2.308800e+01,+1.308886e-01,+1.311652e+01,+1.306463e-02,+3.405778e+00,+3.566397e-02,+1.084635e-02,-1.081873e-02,+5.888617e-03,+4.173574e-03,-1.625400e-02,+2.761685e-01,-1.675861e-02,-2.474305e-03,+1.181000e-02,+3.537030e+01,+3.570063e+01,+3.530256e+01,+3.562621e+01,+1.646200e-02,+2.073806e-02,+1.801875e-02,+2.224215e-02,+1.116014e+03,
